quad_no,Row,1,2,3,4,5,6,7,8,9,10
64,30,Callvulg,Callvulg,Carenigr,Molicaer,Callvulg,Callvulg,Callvulg,Eriovagi,Eriovagi,Eriovagi
64,40,Molicaer,Callvulg,Molicaer,Callvulg,Callvulg,Molicaer,DEAD,DEAD,Callvulg,Callvulg
64,50,Callvulg,Callvulg,Callvulg,Molicaer,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg
64,60,Callvulg,Callvulg,Callvulg,Polycomm,Polycomm,Callvulg,Callvulg,Callvulg,Polycomm,Callvulg
64,70,Callvulg,Callvulg,Callvulg,Polycomm,Callvulg,Callvulg,Callvulg,Callvulg,Polycomm,Callvulg
64,80,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,DEAD,Eriovagi,Callvulg
64,90,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Eriovagi
64,100,Molicaer,Molicaer,Molicaer,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Molicaer,Molicaer
,,,,,,,,,,,
65,10,Callvulg,Rhytsqua,Rhytsqua,Callvulg,Polycomm,Rhytsqua,Rhytsqua,Molicaer,Molicaer,Molicaer
65,20,Callvulg,Rhytsqua,Molicaer,Rhytsqua,Molicaer,Polycomm,Rhytsqua,Molicaer,Molicaer,Molicaer
65,30,Callvulg,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Nardstri,Nardstri
65,40,Molicaer,Festovin,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Nardstri,Nardstri
65,50,Callvulg,Molicaer,Molicaer,Molicaer,Anthodor,Molicaer,Anthodor,Galisaxa,Molicaer,Festovin
65,60,Molicaer,Molicaer,Molicaer,Molicaer,Anthodor,Molicaer,Anthodor,Molicaer,Molicaer,Anthodor
65,70,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Festovin,Carenigr,Festovin,Molicaer
65,80,Juncsqua,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Rhytsqua,Rhytsqua,Molicaer
65,90,Molicaer,Juncsqua,Juncsqua,Molicaer,Molicaer,Galisaxa,Rhytsqua,Rhytsqua,Rhytsqua,Molicaer
65,100,Molicaer,Molicaer,Junccong,Molicaer,Molicaer,Nardstri,Molicaer,Rhytsqua,Molicaer,Molicaer
,,,,,,,,,,,
66,10,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer
66,20,Callvulg,Festovin,DEAD,Festovin,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer
66,30,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer
66,40,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Nardstri
66,50,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Triccesp,Nardstri,Nardstri
66,60,Molicaer,Molicaer,DEAD,Molicaer,Molicaer,Molicaer,DEAD,Nardstri,DEAD,Nardstri
66,70,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Triccesp,DEAD,Molicaer,Nardstri
66,80,Festovin,Molicaer,DEAD,Molicaer,Molicaer,Carenigr,Triccesp,Triccesp,Festovin,Molicaer
66,90,Molicaer,Molicaer,DEAD,DEAD,Molicaer,Nardstri,Molicaer,DEAD,Carenigr,Carenigr
66,100,Molicaer,DEAD,Molicaer,Molicaer,Molicaer,Molicaer,Nardstri,Molicaer,Carenigr,Festovin
,,,,,,,,,,,
67,10,Polycomm,Descflex,Molicaer,Molicaer,Molicaer,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg
67,20,Polycomm,DEAD,Molicaer,Galisaxa,Callvulg,Callvulg,DEAD,Callvulg,Callvulg,Callvulg
67,30,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Callvulg
67,40,Molicaer,Polycomm,DEAD,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Callvulg,Molicaer
67,50,Rhytsqua,Galisaxa,Rhytsqua,Descflex,DEAD,Molicaer,Molicaer,Molicaer,DEAD,Molicaer
67,60,Galisaxa,Rhytsqua,Molicaer,Galisaxa,Molicaer,DEAD,Molicaer,DEAD,DEAD,Triccesp
67,70,Festovin,Festovin,Molicaer,Galisaxa,Festovin,Nardstri,DEAD,DEAD,Galisaxa,Galisaxa
67,80,Molicaer,Molicaer,Molicaer,Nardstri,Nardstri,Nardstri,Galisaxa,Carenigr,Festovin,Nardstri
67,90,Galisaxa,Festovin,Festovin,Festovin,Nardstri,Galisaxa,DEAD,Nardstri,DEAD,Nardstri
67,100,Galisaxa,Galisaxa,Nardstri,Festovin,Callvulg,Galisaxa,Galisaxa,Nardstri,Galisaxa,Festovin
,,,,,,,,,,,
68,10,Festovin,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Juncsqua,Molicaer,DEAD,Molicaer
68,20,Molicaer,Molicaer,Molicaer,Molicaer,Festovin,Molicaer,Juncsqua,Juncsqua,Molicaer,Molicaer
68,30,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Juncsqua,Festovin,Molicaer
68,40,Triccesp,Triccesp,Molicaer,Molicaer,Molicaer,Juncsqua,DEAD,Molicaer,Molicaer,Molicaer
68,50,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Juncsqua,Molicaer,Molicaer
68,60,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Juncsqua,Molicaer
68,70,Nardstri,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer
68,80,Nardstri,Molicaer,Triccesp,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer
68,90,Molicaer,Molicaer,Molicaer,Triccesp,Molicaer,Molicaer,Molicaer,Molicaer,Festovin,Molicaer
68,100,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Festovin,Molicaer,Molicaer,Festovin,Molicaer
,,,,,,,,,,,
69,10,Molicaer,Molicaer,Sphafall,Sphafall,Molicaer,Festovin,Polycomm,Polycomm,Polycomm,Polycomm
69,20,Polycomm,Polycomm,Sphafall,Polycomm,Polycomm,Descflex,Polycomm,Polycomm,Polycomm,Polycomm
69,30,Polycomm,Polycomm,Polycomm,Sphafall,Sphafall,Molicaer,Polycomm,Polycomm,Polycomm,Polycomm
69,40,Polycomm,Polycomm,Polycomm,Sphafall,Sphafall,Polycomm,Polycomm,Polycomm,Polycomm,Polycomm
69,50,Polycomm,Polycomm,Polycomm,Molicaer,Polycomm,Molicaer,Molicaer,Molicaer,DEAD,Molicaer
69,60,Polycomm,Molicaer,Molicaer,Molicaer,Molicaer,Triccesp,Triccesp,Triccesp,Triccesp,DEAD
69,70,Molicaer,Polycomm,Molicaer,Molicaer,Callvulg,Callvulg,Triccesp,Triccesp,Molicaer,Molicaer
69,80,Molicaer,Molicaer,Molicaer,Callvulg,Molicaer,Molicaer,Triccesp,Triccesp,Molicaer,Molicaer
69,90,Descflex,Molicaer,Polycomm,Callvulg,Molicaer,Descflex,Descflex,Molicaer,Molicaer,Molicaer
69,100,Molicaer,Molicaer,Molicaer,Callvulg,Polycomm,Polycomm,Molicaer,Molicaer,Molicaer,Molicaer
,,,,,,,,,,,
70,10,Triccesp,Molicaer,Triccesp,Erictetr,Erictetr,Molicaer,Triccesp,Triccesp,Molicaer,Erictetr
70,20,Erictetr,Molicaer,Triccesp,Triccesp,Molicaer,Molicaer,Erictetr,Carenigr,Molicaer,Erictetr
70,30,Erictetr,Triccesp,Triccesp,Erictetr,Molicaer,Molicaer,Callvulg,Erictetr,Eriovagi,Erictetr
70,40,Erictetr,Erictetr,Erictetr,Erictetr,Erictetr,Erictetr,Erictetr,Erictetr,Erictetr,Erictetr
70,50,Erictetr,Erictetr,Triccesp,Molicaer,Erictetr,DEAD,DEAD,Callvulg,Callvulg,Carenigr
70,60,Erictetr,Erictetr,Molicaer,Molicaer,Erictetr,Triccesp,DEAD,Triccesp,Callvulg,Callvulg
70,70,Erictetr,Erictetr,Molicaer,Triccesp,Triccesp,DEAD,Triccesp,Callvulg,DEAD,DEAD
70,80,Molicaer,Erictetr,Erictetr,Molicaer,Triccesp,Molicaer,Molicaer,Callvulg,Callvulg,Callvulg
70,90,Erictetr,Erictetr,Erictetr,Erictetr,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer
70,100,Erictetr,Erictetr,Erictetr,Erictetr,Molicaer,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr
,,,,,,,,,,,
71,10,Carenigr,Carenigr,Festovin,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr
71,20,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,DEAD
71,30,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Descflex,DEAD,Festovin,Festovin,Festovin
71,40,Carenigr,DEAD,Festovin,Carenigr,DEAD,Anthodor,DEAD,Carenigr,Carenigr,Carenigr
71,50,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,DEAD,Carenigr,Carenigr,Carenigr
71,60,Carenigr,Festovin,Carenigr,Anthodor,Carenigr,Festovin,Carenigr,Carenigr,Carenigr,Carenigr
71,70,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Anthodor,Anthodor
71,80,Carenigr,DEAD,Carenigr,Festovin,DEAD,Festovin,Carenigr,Carenigr,Carenigr,DEAD
71,90,Carenigr,DEAD,Carenigr,DEAD,Carenigr,Descflex,Descflex,Carenigr,Carenigr,Carenigr
71,100,Carenigr,Carenigr,Festovin,Festovin,Festovin,Descflex,Descflex,Carenigr,Carenigr,Carenigr
,,,,,,,,,,,
72,10,Carenigr,Carenigr,Carenigr,Descflex,Carenigr,Carenigr,Carenigr,Descflex,Carenigr,Carenigr
72,20,Carenigr,Callvulg,Callvulg,Callvulg,Carenigr,Descflex,Carenigr,Carenigr,Carenigr,Carenigr
72,30,Carenigr,Carenigr,Carenigr,Carenigr,Descflex,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr
72,40,Carenigr,Carenigr,Carenigr,Carenigr,Descflex,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr
72,50,Carenigr,Carenigr,Juncsqua,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr
72,60,Junccong,Juncsqua,Juncsqua,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr
72,70,DEAD,Juncsqua,Juncsqua,Juncsqua,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr
72,80,Juncsqua,Juncsqua,Juncsqua,Descflex,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr
72,90,Juncsqua,Juncsqua,Juncsqua,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr
72,100,Juncsqua,Descflex,Juncsqua,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr
,,,,,,,,,,,
73,10,Nardstri,Nardstri,Molicaer,Molicaer,Molicaer,Molicaer,Galisaxa,Molicaer,Juncsqua,Molicaer
73,20,Nardstri,Nardstri,Nardstri,DEAD,DEAD,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri
73,30,DEAD,Nardstri,Galisaxa,DEAD,DEAD,DEAD,DEAD,DEAD,Nardstri,Nardstri
73,40,DEAD,DEAD,DEAD,DEAD,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri,Molicaer
73,50,Juncsqua,Molicaer,Galisaxa,Galisaxa,DEAD,Nardstri,Nardstri,Nardstri,Nardstri,Molicaer
73,60,Juncsqua,Molicaer,Galisaxa,Galisaxa,Poteerec,Nardstri,DEAD,DEAD,DEAD,Festovin
73,70,Rhytsqua,Molicaer,Galisaxa,Festovin,Galisaxa,Nardstri,Agrocapi,Galisaxa,Carenigr,Galisaxa
73,80,Galisaxa,Nardstri,Galisaxa,Descflex,Descflex,Nardstri,Agrocapi,Carenigr,Nardstri,Nardstri
73,90,Nardstri,Nardstri,Nardstri,Galisaxa,Galisaxa,Galisaxa,Nardstri,Galisaxa,Agrocapi,Nardstri
73,100,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri,Galisaxa,Nardstri,DEAD,Agrocapi,Nardstri
,,,,,,,,,,,
74,10,Galisaxa,Galisaxa,Galisaxa,Galisaxa,Galisaxa,Galisaxa,DEAD,Galisaxa,Galisaxa,Juncsqua
74,20,Juncsqua,Juncsqua,DEAD,DEAD,DEAD,DEAD,Polycomm,Juncsqua,Poteerec,Galisaxa
74,30,Juncsqua,Juncsqua,DEAD,DEAD,DEAD,Polycomm,Poteerec,Polycomm,Galisaxa,Galisaxa
74,40,Juncsqua,Juncsqua,Galisaxa,DEAD,Polycomm,Polycomm,Polycomm,Galisaxa,Galisaxa,Juncsqua
74,50,Galisaxa,Galisaxa,Triccesp,Triccesp,Juncsqua,Galisaxa,Galisaxa,Galisaxa,Galisaxa,Juncsqua
74,60,Triccesp,Juncsqua,Juncsqua,Juncsqua,Juncsqua,Polycomm,Polycomm,Juncsqua,Juncsqua,Juncsqua
74,70,Galisaxa,Galisaxa,Galisaxa,Juncsqua,DEAD,Polycomm,Juncsqua,Juncsqua,Juncsqua,Juncsqua
74,80,Triccesp,Galisaxa,Descflex,DEAD,DEAD,Polycomm,Polycomm,Galisaxa,Galisaxa,Poteerec
74,90,Triccesp,Triccesp,Descflex,Juncsqua,Juncsqua,Juncsqua,Juncsqua,Juncsqua,Polycomm,Galisaxa
74,100,Triccesp,Holclana,Juncsqua,Festovin,Juncsqua,Juncsqua,Juncsqua,Juncsqua,Juncsqua,Descflex
,,,,,,,,,,,
75,10,Nardstri,Nardstri,Agrocapi,Juncsqua,Juncsqua,Juncsqua,Juncsqua,Juncsqua,Juncsqua,Anthodor
75,20,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri,Juncsqua,Anthodor,Anthodor,Anthodor,Desccesp
75,30,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri,Carenigr,Desccesp,Desccesp,Agrocapi,Agrocapi
75,40,Nardstri,Nardstri,Nardstri,Nardstri,Carenigr,Carenigr,Desccesp,Desccesp,Desccesp,Desccesp
75,50,Nardstri,Nardstri,Nardstri,Nardstri,Festrubr,Festrubr,Desccesp,Juncsqua,Desccesp,Desccesp
75,60,Festovin,Nardstri,Nardstri,Nardstri,Anthodor,Desccesp,Desccesp,Desccesp,Poteerec,Desccesp
75,70,Nardstri,Nardstri,Nardstri,Carenigr,Festrubr,Desccesp,Desccesp,Desccesp,Agrocapi,Juncsqua
75,80,Nardstri,Nardstri,Nardstri,Holclana,Desccesp,Holclana,Desccesp,Desccesp,Desccesp,Juncsqua
75,90,Nardstri,Nardstri,Nardstri,Carenigr,Juncsqua,Desccesp,Holclana,Holclana,Juncsqua,Juncsqua
75,100,Nardstri,Nardstri,Holclana,Holclana,Holclana,Holclana,Holclana,Juncsqua,Juncsqua,Juncsqua
,,,,,,,,,,,
76,10,Nardstri,Nardstri,Desccesp,Desccesp,Molicaer,Molicaer,Molicaer,Molicaer,Festovin,Molicaer
76,20,Carepani,Carenigr,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Festovin,Molicaer
76,30,Carenigr,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer
76,40,Anthodor,Agrocapi,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer
76,50,Carenigr,Carenigr,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer
76,60,Nardstri,Nardstri,Anthodor,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer
76,70,Nardstri,Nardstri,Agrocapi,Juncsqua,Juncsqua,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer
76,80,Nardstri,Nardstri,Juncsqua,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer
76,90,Nardstri,Juncsqua,Nardstri,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Nardstri
76,100,Nardstri,Nardstri,Nardstri,Nardstri,Molicaer,Molicaer,Carepani,Nardstri,Nardstri,Molicaer
,,,,,,,,,,,
77,10,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri,Festrubr,Nardstri,Nardstri,Nardstri
77,20,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri,Festrubr,Nardstri,Nardstri,Nardstri
77,30,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri,Anthodor,Anthodor,Anthodor,Nardstri
77,40,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri,Anthodor,Nardstri,Nardstri,Nardstri
77,50,Anthodor,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri,Anthodor,Nardstri,Nardstri
77,60,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri,Anthodor,Molicaer,Molicaer,Molicaer
77,70,Carepilu,Nardstri,Nardstri,DEAD,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri
77,80,DEAD,DEAD,Nardstri,Anthodor,Nardstri,Nardstri,Carepilu,Holclana,Nardstri,Nardstri
77,90,LITTER,LITTER,Anthodor,Anthodor,Nardstri,Nardstri,Nardstri,BARE,Nardstri,Nardstri
77,100,BARE,Carepani,Nardstri,Nardstri,Nardstri,Nardstri,BARE,Anthodor,Carepani,LITTER
,,,,,,,,,,,
78,10,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri,Holclana,Holclana,Holclana
78,20,Nardstri,Cirsarve,Nardstri,Nardstri,Nardstri,DEAD,DEAD,Poteerec,Nardstri,Nardstri
78,30,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri,DEAD,DEAD,Anthodor,Anthodor,Junceffu
78,40,Nardstri,Nardstri,Molicaer,Nardstri,DEAD,DEAD,Poteerec,Poteerec,Festovin,Festovin
78,50,Nardstri,Festovin,Nardstri,Nardstri,DEAD,DEAD,Nardstri,Nardstri,Anthodor,Festrubr
78,60,Nardstri,Juncsqua,Nardstri,Nardstri,DEAD,Desccesp,Festovin,Nardstri,Nardstri,Nardstri
78,70,Nardstri,Nardstri,Nardstri,Nardstri,Desccesp,Juncsqua,Agrocapi,Agrocapi,Nardstri,Nardstri
78,80,Nardstri,Juncsqua,Festrubr,Poteerec,Juncsqua,Agrocapi,Holclana,Nardstri,Nardstri,Nardstri
78,90,Nardstri,Nardstri,Poteerec,Juncsqua,Anthodor,Nardstri,Juncsqua,Anthodor,Anthodor,Juncsqua
78,100,Juncsqua,Juncsqua,Juncsqua,Juncsqua,Juncsqua,Juncsqua,Juncsqua,Cirsarve,Cirsarve,Juncsqua
,,,,,,,,,,,
79,10,Nardstri,Callvulg,Nardstri,Nardstri,Nardstri,Desccesp,Nardstri,Callvulg,Callvulg,DEAD
79,20,Nardstri,Nardstri,Nardstri,Desccesp,Desccesp,Desccesp,Poteerec,Anthodor,Nardstri,DEAD
79,30,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri,Callvulg,Nardstri,DEAD
79,40,Agrocapi,Festovin,Nardstri,Nardstri,Nardstri,DEAD,Festovin,Nardstri,Nardstri,Nardstri
79,50,Nardstri,Festovin,Nardstri,Festovin,Festovin,DEAD,Callvulg,Nardstri,Festovin,Nardstri
79,60,Callvulg,Desccesp,Desccesp,Nardstri,Nardstri,Nardstri,Callvulg,Callvulg,Nardstri,Nardstri
79,70,Desccesp,Desccesp,Desccesp,Desccesp,Nardstri,Callvulg,Nardstri,Nardstri,Nardstri,Nardstri
79,80,Desccesp,Desccesp,Desccesp,Desccesp,Nardstri,Galisaxa,Nardstri,Nardstri,Nardstri,Nardstri
79,90,Desccesp,Desccesp,Desccesp,Desccesp,Nardstri,Nardstri,Nardstri,Galisaxa,Nardstri,Nardstri
79,100,Desccesp,Desccesp,Desccesp,Desccesp,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri,Nardstri
,,,,,,,,,,,
80,10,Molicaer,Plagundu,Molicaer,Molicaer,Polycomm,Polycomm,Molicaer,Molicaer,Molicaer,Molicaer
80,20,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer
80,30,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer
80,40,Molicaer,Descflex,Plagundu,Descflex,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer
80,50,Molicaer,Plagundu,DEAD,Polycomm,Molicaer,Molicaer,Triccesp,Triccesp,Molicaer,Molicaer
80,60,Molicaer,Descflex,Molicaer,Polycomm,Molicaer,Molicaer,Triccesp,Molicaer,Molicaer,Molicaer
80,70,DEAD,Molicaer,Plagundu,Molicaer,Molicaer,Molicaer,Molicaer,Triccesp,Triccesp,Triccesp
80,80,DEAD,DEAD,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Triccesp,Molicaer
80,90,DEAD,Molicaer,Descflex,Descflex,Polycomm,Descflex,Molicaer,Molicaer,Triccesp,Molicaer
80,100,DEAD,Descflex,Descflex,Descflex,DEAD,Descflex,Descflex,Molicaer,Descflex,Molicaer
,,,,,,,,,,,
81,10,Carenigr,Carenigr,Carenigr,Carenigr,Erictetr,Carenigr,Polycomm,Empenigr,Callvulg,Carenigr
81,20,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Descflex,Carenigr,Callvulg,Callvulg,Carenigr
81,30,Erictetr,Erictetr,Erictetr,Carenigr,Carenigr,Carenigr,Callvulg,Callvulg,Callvulg,Carenigr
81,40,Erictetr,Erictetr,Erictetr,Erictetr,Erictetr,Poteerec,Carenigr,Callvulg,Erictetr,Erictetr
81,50,Erictetr,Erictetr,Erictetr,Erictetr,Descflex,Descflex,Carenigr,Descflex,Erictetr,Erictetr
81,60,Erictetr,Erictetr,Erictetr,Erictetr,Spharubr,Carenigr,Descflex,Carenigr,Carenigr,Erictetr
81,70,Erictetr,Erictetr,Erictetr,Poteerec,Spharubr,Carenigr,Carenigr,Carenigr,Carenigr,Erictetr
81,80,Erictetr,Erictetr,Erictetr,Poteerec,Poteerec,DEAD,Carenigr,Carenigr,Carenigr,Erictetr
81,90,Erictetr,Erictetr,Erictetr,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Erictetr
81,100,Polycomm,Polycomm,Carenigr,Carenigr,DEAD,Carenigr,Carenigr,Careechi,Careechi,Careechi
,,,,,,,,,,,
82,10,Erictetr,Erictetr,Erictetr,Erictetr,Descflex,Carenigr,Carenigr,Erictetr,Erictetr,Carenigr
82,20,Erictetr,Erictetr,Erictetr,Erictetr,Erictetr,Erictetr,Erictetr,Erictetr,Erictetr,Carenigr
82,30,Erictetr,Erictetr,DEAD,Carenigr,Erictetr,Erictetr,Erictetr,Erictetr,Erictetr,Empenigr
82,40,Erictetr,Erictetr,Erictetr,Carenigr,Erictetr,Erictetr,Erictetr,Careechi,Descflex,Erictetr
82,50,Carenigr,Erictetr,Erictetr,Erictetr,Erictetr,Erictetr,Erictetr,Empenigr,Plagundu,Erictetr
82,60,Erictetr,Erictetr,Erictetr,Plagundu,Erictetr,Plagundu,Erictetr,Descflex,Erictetr,Erictetr
82,70,Erictetr,Erictetr,Erictetr,Plagundu,Carenigr,Plagundu,Carenigr,Descflex,Erictetr,Erictetr
82,80,Erictetr,Erictetr,Carenigr,Carenigr,Carenigr,Carenigr,Descflex,Descflex,Descflex,Careechi
82,90,Carenigr,Erictetr,Plagundu,Carenigr,Carenigr,Carenigr,Carenigr,Descflex,Descflex,Carenigr
82,100,Erictetr,Descflex,Descflex,Carenigr,Plagundu,Carenigr,Carenigr,Polycomm,Carenigr,Carenigr
,,,,,,,,,,,
83,10,Polycomm,Polycomm,Polycomm,Polycomm,Sphafall,Eriovagi,Eriovagi,Molicaer,Carenigr,Carenigr
83,20,Polycomm,Polycomm,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Eriovagi,Eriovagi,Eriovagi
83,30,Polycomm,Polycomm,Molicaer,Molicaer,Molicaer,Molicaer,Eriovagi,Eriovagi,Descflex,Molicaer
83,40,Polycomm,Polycomm,Polycomm,Molicaer,Molicaer,Molicaer,Molicaer,Eriovagi,Molicaer,Molicaer
83,50,Polycomm,Polycomm,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Eriovagi,Carenigr,Carenigr
83,60,Polycomm,Polycomm,Polycomm,Polycomm,Molicaer,Molicaer,Molicaer,Carenigr,Carenigr,Carenigr
83,70,Polycomm,Polycomm,Polycomm,Polycomm,Molicaer,Molicaer,Molicaer,Carenigr,Carenigr,Carenigr
83,80,Molicaer,Molicaer,Molicaer,Carenigr,Molicaer,Molicaer,Molicaer,Carenigr,Eriovagi,Eriovagi
83,90,Polycomm,Polycomm,Polycomm,Molicaer,Molicaer,Molicaer,Molicaer,Eriovagi,Eriovagi,Carenigr
83,100,Polycomm,Molicaer,Molicaer,Carenigr,Polycomm,Polycomm,Carenigr,Eriovagi,Eriovagi,Carenigr
,,,,,,,,,,,
84,10,Polycomm,Descflex,Descflex,Polycomm,Carenigr,Carenigr,DEAD,DEAD,Erictetr,Molicaer
84,20,Polycomm,Descflex,Descflex,Descflex,Descflex,DEAD,DEAD,DEAD,Carenigr,Erictetr
84,30,Descflex,Polycomm,Carenigr,Carenigr,Descflex,Plagundu,Carenigr,Careechi,Molicaer,Molicaer
84,40,Molicaer,DEAD,DEAD,DEAD,DEAD,Plagundu,Eriovagi,Molicaer,Erictetr,DEAD
84,50,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Eriovagi,Eriovagi,Descflex,Plagundu,DEAD
84,60,Carenigr,Eriovagi,Eriovagi,Molicaer,DEAD,Eriovagi,Eriovagi,Eriovagi,Molicaer,Molicaer
84,70,Carenigr,Eriovagi,Eriovagi,Eriovagi,Molicaer,DEAD,Eriovagi,Eriovagi,Molicaer,Molicaer
84,80,Eriovagi,Carenigr,Eriovagi,Eriovagi,Eriovagi,Carenigr,Carenigr,Eriovagi,Eriovagi,Eriovagi
84,90,Descflex,Molicaer,Polycomm,DEAD,Molicaer,Carenigr,Descflex,Eriovagi,Descflex,Empenigr
84,100,Carenigr,Carenigr,Carenigr,DEAD,Molicaer,Descflex,Eriovagi,Empenigr,Empenigr,Molicaer
,,,,,,,,,,,
85,10,Eriovagi,Callvulg,Erictetr,Eriovagi,Sphafall,Polycomm,Erictetr,Sphafall,Sphafall,Sphafall
85,20,Callvulg,Callvulg,Callvulg,Eriovagi,Polycomm,Polycomm,Callvulg,Polycomm,Sphafall,Polycomm
85,30,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Polycomm,Polycomm
85,40,Callvulg,Callvulg,Eriovagi,Callvulg,Callvulg,Sphafall,Callvulg,Callvulg,Callvulg,Callvulg
85,50,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Carenigr,Eriovagi,Callvulg,Callvulg,Polycomm
85,60,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Eriovagi,Eriovagi
