quad_no,Row,10,20,30,40,50,60,70,80,90,100
131,30,Polycomm,Descflex,Callvulg,Polycomm,Polycomm,Polycomm,Carenigr,Carenigr,Carenigr,DEAD
131,40,Carenigr,Carenigr,Erictetr,Erictetr,Erictetr,Erictetr,Erictetr,Carenigr,Carenigr,Carenigr
131,50,Carenigr,Descflex,Carenigr,Erictetr,Erictetr,Carenigr,Carenigr,Polycomm,Carenigr,Carenigr
131,60,Descflex,Callvulg,Carenigr,Callvulg,Carenigr,Carenigr,Carenigr,Erictetr,Carenigr,Descflex
131,70,Carenigr,Carenigr,Carenigr,Erictetr,Carenigr,Carenigr,Descflex,Molicaer,Molicaer,Molicaer
131,80,Carenigr,Descflex,Carenigr,Erictetr,Descflex,Descflex,DEAD,DEAD,Molicaer,DEAD
131,90,Carenigr,Descflex,Carenigr,Callvulg,Descflex,Carenigr,Descflex,DEAD,DEAD,Descflex
131,100,Carenigr,Carenigr,Carenigr,Descflex,Carenigr,Descflex,Descflex,Descflex,Molicaer,Descflex
,,,,,,,,,,,
132,10,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Callvulg,Callvulg,Callvulg,Vaccmyrt
132,20,Molicaer,Molicaer,Callvulg,Callvulg,Molicaer,Callvulg,Molicaer,Vaccmyrt,Callvulg,Molicaer
132,30,Molicaer,Molicaer,Callvulg,Molicaer,Callvulg,Callvulg,Molicaer,Molicaer,Vaccmyrt,Vaccmyrt
132,40,Molicaer,Eriovagi,Molicaer,DEAD,Molicaer,Descflex,Molicaer,Carenigr,Descflex,Polycomm
132,50,Molicaer,Callvulg,Callvulg,Callvulg,Descflex,Poteerec,Descflex,Polycomm,Polycomm,Pleuschr
132,60,Callvulg,Molicaer,Eriovagi,Eriovagi,Descflex,Carenigr,Eriovagi,Eriovagi,Polycomm,Poteerec
132,70,Molicaer,Eriovagi,Eriovagi,Eriovagi,Eriovagi,Eriovagi,Eriovagi,Eriovagi,DEAD,Eriovagi
132,80,Descflex,Carenigr,Descflex,Carenigr,Descflex,Descflex,Polycomm,Vaccmyrt,Descflex,Carenigr
132,90,DEAD,Callvulg,DEAD,Descflex,Descflex,Carenigr,Descflex,Vaccmyrt,Carenigr,DEAD
132,100,DEAD,Callvulg,Callvulg,Carenigr,Callvulg,Descflex,Vaccmyrt,Descflex,Carenigr,Carenigr
,,,,,,,,,,,
133,10,Polycomm,Polycomm,Descflex,Polycomm,Pleuschr,Pleuschr,Descflex,Descflex,Descflex,Descflex
133,20,Rhytsqua,Polycomm,Rhytsqua,Descflex,Descflex,Descflex,Descflex,Nardstri,Descflex,Carenigr
133,30,Polycomm,Poteerec,Rhytsqua,Rhytsqua,Descflex,Polycomm,Nardstri,Nardstri,Carenigr,Molicaer
133,40,Descflex,Descflex,Rhytsqua,Descflex,Rhytsqua,Polycomm,Nardstri,Descflex,Molicaer,Descflex
133,50,Carenigr,Carenigr,Carenigr,Carenigr,Pleuschr,DEAD,Descflex,Descflex,Nardstri,DEAD
133,60,DEAD,Descflex,Carenigr,Descflex,Pleuschr,DEAD,Molicaer,Nardstri,Descflex,Carenigr
133,70,Galisaxa,DEAD,Pleuschr,Carenigr,Pleuschr,Nardstri,Carenigr,Descflex,Carenigr,DEAD
133,80,Carenigr,Carenigr,Rhytsqua,Poteerec,Descflex,Descflex,Molicaer,Descflex,Carenigr,Carenigr
133,90,Molicaer,Carenigr,Carenigr,Descflex,Molicaer,Descflex,Descflex,Carenigr,Galisaxa,Galisaxa
133,100,Carenigr,Carenigr,Molicaer,Descflex,Descflex,Carenigr,Descflex,Molicaer,Molicaer,Molicaer
,,,,,,,,,,,
134,10,Molicaer,Descflex,Molicaer,Polycomm,Polycomm,Polycomm,Polycomm,Polycomm,Molicaer,Polycomm
134,20,Molicaer,Polycomm,Polycomm,Polycomm,Molicaer,Descflex,Polycomm,Molicaer,Molicaer,Polycomm
134,30,Polycomm,Polycomm,Molicaer,Molicaer,Polycomm,DEAD,Polycomm,Descflex,Descflex,Polycomm
134,40,Molicaer,Molicaer,Molicaer,Molicaer,Polycomm,Callvulg,Descflex,Descflex,Descflex,Descflex
134,50,Polycomm,Polycomm,Descflex,Polycomm,Polycomm,Callvulg,Molicaer,Descflex,Descflex,Molicaer
134,60,Polycomm,Descflex,Descflex,Polycomm,Polycomm,Molicaer,Polycomm,Descflex,Empenigr,Sphafall
134,70,Descflex,Descflex,Polycomm,Polycomm,Molicaer,Molicaer,Molicaer,Molicaer,Descflex,Descflex
134,80,Polycomm,Polycomm,Molicaer,Polycomm,Polycomm,Polycomm,Polycomm,Callvulg,Descflex,Sphafall
134,90,Polycomm,Polycomm,Descflex,Polycomm,Polycomm,Polycomm,Polycomm,Callvulg,Sphafall,Callvulg
134,100,Polycomm,Descflex,Descflex,Descflex,Polycomm,Polycomm,Callvulg,Descflex,Empenigr,Descflex
,,,,,,,,,,,
135,10,Festovin,Carenigr,Poteerec,Molicaer,Molicaer,Galisaxa,Molicaer,Galisaxa,Molicaer,DEAD
135,20,Molicaer,Carenigr,Molicaer,Molicaer,Galisaxa,Galisaxa,Molicaer,Molicaer,Poteerec,Galisaxa
135,30,Poteerec,Poteerec,Poteerec,Molicaer,Descflex,Molicaer,Molicaer,Rhytsqua,Galisaxa,Carenigr
135,40,Anthodor,Galisaxa,Molicaer,Descflex,Descflex,Molicaer,Molicaer,Galisaxa,Molicaer,Carenigr
135,50,Poteerec,Poteerec,Galisaxa,Descflex,Descflex,Molicaer,Descflex,Molicaer,Carenigr,Molicaer
135,60,Molicaer,Vaccmyrt,Vaccmyrt,Descflex,Poteerec,Galisaxa,Galisaxa,DEAD,Galisaxa,Luzucamp
135,70,Galisaxa,Vaccmyrt,Molicaer,Callvulg,Descflex,Molicaer,Descflex,Descflex,Galisaxa,Galisaxa
135,80,Vaccmyrt,Vaccmyrt,Vaccmyrt,Callvulg,Poteerec,Poteerec,Descflex,Poteerec,Galisaxa,Pleuschr
135,90,Vaccmyrt,Molicaer,Vaccmyrt,Molicaer,Vaccmyrt,Poteerec,Poteerec,Festovin,Galisaxa,Pleuschr
135,100,DEAD,Carenigr,Nardstri,Vaccmyrt,Nardstri,Festovin,Festovin,Descflex,Descflex,Poteerec
,,,,,,,,,,,
136,10,DEAD,Polycomm,Carenigr,Rhytsqua,Callvulg,Polycomm,Carenigr,Anthodor,Anthodor,Rhytsqua
136,20,Polycomm,Callvulg,DEAD,Callvulg,Nardstri,Nardstri,Nardstri,Nardstri,Anthodor,Anthodor
136,30,Polycomm,Polycomm,Polycomm,Descflex,Nardstri,Nardstri,Nardstri,Nardstri,Galisaxa,Anthodor
136,40,Descflex,,Nardstri,DEAD,Nardstri,Descflex,Descflex,Callvulg,Galisaxa,Festovin
136,50,Nardstri,Nardstri,Callvulg,Polycomm,Nardstri,Descflex,Callvulg,Nardstri,Callvulg,DEAD
136,60,Descflex,DEAD,DEAD,Polycomm,Callvulg,Descflex,Descflex,Descflex,Descflex,Callvulg
136,70,Nardstri,Callvulg,Nardstri,Anthodor,Nardstri,Nardstri,Nardstri,Nardstri,Carenigr,Festovin
136,80,Descflex,Descflex,Polycomm,Descflex,Nardstri,Nardstri,Callvulg,Descflex,Descflex,DEAD
136,90,Anthodor,Nardstri,Descflex,Polycomm,Nardstri,,Festovin,Callvulg,Descflex,Carenigr
136,100,Nardstri,Festovin,Callvulg,Polycomm,Descflex,Descflex,Festovin,Festovin,DEAD,Carenigr
,,,,,,,,,,,
137,10,Molicaer,Molicaer,Callvulg,Molicaer,Callvulg,Descflex,Descflex,Festovin,Festovin,Descflex
137,20,,Descflex,Descflex,Carenigr,Callvulg,Descflex,Descflex,Festovin,DEAD,Festovin
137,30,Molicaer,Callvulg,Descflex,Molicaer,Descflex,Descflex,Descflex,DEAD,DEAD,Festovin
137,40,Molicaer,Callvulg,Descflex,Descflex,Descflex,Callvulg,DEAD,Festovin,Festovin,Festovin
137,50,Descflex,Anthodor,Descflex,Descflex,Molicaer,Molicaer,Molicaer,DEAD,Festovin,Festovin
137,60,Molicaer,Callvulg,Descflex,Molicaer,Molicaer,Callvulg,Callvulg,Festovin,Festovin,Festovin
137,70,Tricocesp,Molicaer,Molicaer,Molicaer,Descflex,Molicaer,Descflex,Descflex,Festovin,Festovin
137,80,Descflex,Descflex,Festovin,Tricocesp,Callvulg,Descflex,Molicaer,Molicaer,Descflex,Descflex
137,90,Descflex,Molicaer,Tricocesp,Descflex,Tricocesp,Molicaer,Tricocesp,Molicaer,Molicaer,Molicaer
137,100,Molicaer,Tricocesp,Descflex,Molicaer,Tricocesp,DEAD,Descflex,Descflex,Festovin,Molicaer
,,,,,,,,,,,
138,10,Molicaer,Poteerec,Galisaxa,Poteerec,Galisaxa,Eriovagi,Festovin,Callvulg,Poteerec,Festovin
138,20,Molicaer,Galisaxa,Festovin,Anthodor,Poteerec,Polycomm,Poteerec,Polycomm,Polycomm,DEAD
138,30,Galisaxa,Carenigr,Galisaxa,Descflex,Galisaxa,Molicaer,Callvulg,Nardstri,Callvulg,Callvulg
138,40,Festovin,Festovin,Carenigr,Carenigr,Polycomm,Polycomm,Poteerec,Polycomm,Callvulg,Poteerec
138,50,Carenigr,Molicaer,Anthodor,Carenigr,Poteerec,Nardstri,Poteerec,Galisaxa,Callvulg,Poteerec
138,60,Galisaxa,Galisaxa,Carenigr,DEAD,Molicaer,Anthodor,Poteerec,Poteerec,Poteerec,Polycomm
138,70,Polycomm,Galisaxa,Galisaxa,Galisaxa,DEAD,Agrocapi,Nardstri,Nardstri,Anthodor,Polycomm
138,80,Festovin,Festovin,Festovin,Galisaxa,Anthodor,Descflex,Polycomm,Molicaer,Polycomm,Galisaxa
138,90,Sphafall,Galisaxa,Molicaer,Festovin,Molicaer,Molicaer,Descflex,Polycomm,Polycomm,Galisaxa
138,100,Sphafall,Galisaxa,Molicaer,Molicaer,Molicaer,Molicaer,Galisaxa,Anthodor,DEAD,Descflex
,,,,,,,,,,,
139,10,DEAD,DEAD,Festovin,Galisaxa,Poteerec,Molicaer,Pleuschr,Pleuschr,Polycomm,Polycomm
139,20,DEAD,Molicaer,Descflex,Galisaxa,Galisaxa,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer
139,30,Galisaxa,Molicaer,Molicaer,Molicaer,Descflex,Descflex,Galisaxa,Descflex,Molicaer,Molicaer
139,40,Junceffu,Poteerec,Descflex,Molicaer,Molicaer,Molicaer,Polycomm,Descflex,Galisaxa,Descflex
139,50,Descflex,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Descflex,Descflex,Descflex
139,60,Junceffu,Galisaxa,Galisaxa,Molicaer,Molicaer,Galisaxa,Pleuschr,Descflex,Galisaxa,Descflex
139,70,Molicaer,Descflex,Descflex,Molicaer,Molicaer,Junceffu,Molicaer,Polycomm,Galisaxa,Descflex
139,80,Descflex,Galisaxa,Galisaxa,Descflex,Descflex,Descflex,Descflex,Polycomm,Polycomm,Descflex
139,90,Galisaxa,Galisaxa,Galisaxa,Galisaxa,Descflex,Molicaer,Descflex,Galisaxa,Junceffu,Galisaxa
139,100,Galisaxa,Galisaxa,Galisaxa,Descflex,Descflex,Descflex,Descflex,Descflex,Junceffu,Galisaxa
,,,,,,,,,,,
140,10,Eriovagi,Sphafall,Sphafall,Sphafall,Sphafall,Sphafall,Sphafall,Molicaer,Vaccmyrt,Molicaer
140,20,Eriovagi,Eriovagi,Eriovagi,Sphafall,Sphafall,Sphafall,Vaccmyrt,Sphafall,Sphafall,Molicaer
140,30,Sphafall,Sphafall,Eriovagi,Sphafall,Sphafall,Sphafall,Vaccmyrt,Vaccmyrt,Descflex,Descflex
140,40,Sphafall,Sphafall,Sphafall,Eriovagi,Eriovagi,Vaccmyrt,Polycomm,Callvulg,Callvulg,Eriovagi
140,50,Eriovagi,Sphafall,Eriovagi,Eriovagi,Eriovagi,Vaccmyrt,Descflex,Callvulg,Eriovagi,Molicaer
140,60,Erictetr,Sphafall,Erictetr,Molicaer,Vaccmyrt,Eriovagi,Eriovagi,Molicaer,Molicaer,Carenigr
140,70,Eriovagi,Sphafall,Erictetr,Vaccmyrt,Molicaer,Vaccmyrt,Descflex,Carenigr,Molicaer,Molicaer
140,80,Molicaer,Molicaer,Sphafall,Sphafall,Molicaer,Molicaer,Sphafall,Molicaer,Molicaer,Molicaer
140,90,Erictetr,Molicaer,Eriovagi,Sphafall,Molicaer,Callvulg,Callvulg,Callvulg,Eriovagi,Eriovagi
140,100,Molicaer,Molicaer,Eriovagi,Eriovagi,Molicaer,Callvulg,Eriovagi,Callvulg,Eriovagi,Eriovagi
,,,,,,,,,,,
141,10,Nardstri,Rhytsqua,DEAD,Descflex,,DEAD,Descflex,Descflex,Galisaxa,Galisaxa
141,20,Descflex,DEAD,Molicaer,,Molicaer,DEAD,Descflex,DEAD,Descflex,Descflex
141,30,DEAD,Descflex,DEAD,,DEAD,Festovin,Descflex,DEAD,Festovin,Callvulg
141,40,Nardstri,Nardstri,Galisaxa,DEAD,Descflex,Molicaer,Molicaer,DEAD,Erictetr,Molicaer
141,50,Descflex,Galisaxa,Galisaxa,,DEAD,Erictetr,Erictetr,Erictetr,Descflex,Nardstri
141,60,Descflex,Galisaxa,Molicaer,,Rhytsqua,Descflex,Molicaer,Nardstri,DEAD,Molicaer
141,70,DEAD,Galisaxa,Rhytsqua,Molicaer,Nardstri,Vaccmyrt,Descflex,Molicaer,Molicaer,Nardstri
141,80,DEAD,Descflex,Descflex,Nardstri,Nardstri,Festovin,Molicaer,Nardstri,Descflex,Molicaer
141,90,DEAD,Descflex,Rhytsqua,Anthodor,Molicaer,Molicaer,Galisaxa,Galisaxa,DEAD,Molicaer
141,100,Festovin,Descflex,Anthodor,Rhytsqua,Molicaer,Molicaer,Galisaxa,Nardstri,Festovin,DEAD
,,,,,,,,,,,
142,10,Poteerec,Galisaxa,Anthodor,Galisaxa,Nardstri,Poteerec,Anthodor,Anthodor,Anthodor,Junceffu
142,20,Anthodor,Anthodor,Anthodor,Nardstri,Junceffu,Anthodor,Nardstri,Nardstri,Anthodor,Anthodor
142,30,Poteerec,Poteerec,Anthodor,Anthodor,Anthodor,Anthodor,Descflex,Descflex,Anthodor,Carenigr
142,40,Poteerec,Anthodor,Anthodor,Anthodor,Anthodor,Junceffu,Anthodor,Anthodor,Poteerec,Anthodor
142,50,Anthodor,Poteerec,Anthodor,Anthodor,Anthodor,Anthodor,Anthodor,Nardstri,Anthodor,Festovin
142,60,Galisaxa,Poteerec,Poteerec,Poteerec,Anthodor,Anthodor,Poteerec,Descflex,Festovin,Anthodor
142,70,Poteerec,Galisaxa,Anthodor,Galisaxa,Anthodor,Anthodor,Nardstri,Junceffu,Carenigr,Poteerec
142,80,Nardstri,Anthodor,Carenigr,Junceffu,Anthodor,Carenigr,Anthodor,Poteerec,Carenigr,Anthodor
142,90,Carenigr,Junceffu,Junceffu,Anthodor,Anthodor,Anthodor,Anthodor,Anthodor,Anthodor,Anthodor
142,100,DEAD,Junceffu,Nardstri,Nardstri,Anthodor,Poteerec,Anthodor,Anthodor,Anthodor,Anthodor
,,,,,,,,,,,
143,10,Molicaer,Molicaer,Molicaer,Molicaer,Festovin,Callvulg,Callvulg,Tricocesp,Tricocesp,Tricocesp
143,20,Juncsqua,Descflex,Molicaer,Festovin,Molicaer,Molicaer,Callvulg,Carenigr,Festovin,Festovin
143,30,Polycomm,Descflex,DEAD,Festovin,Festovin,Anthodor,Callvulg,Festovin,Anthodor,DEAD
143,40,Descflex,Descflex,Descflex,Festovin,Festovin,Descflex,Anthodor,Juncsqua,Carenigr,Polycomm
143,50,Juncsqua,Juncsqua,Polycomm,Polycomm,Polycomm,Galisaxa,Tricocesp,Callvulg,Anthodor,Carenigr
143,60,Nardstri,Galisaxa,Galisaxa,Galisaxa,Festovin,Festovin,Carenigr,Anthodor,Anthodor,Festovin
143,70,Descflex,Juncsqua,Festovin,Polycomm,Polycomm,Polycomm,Juncsqua,Callvulg,Molicaer,Galisaxa
143,80,Descflex,Galisaxa,Carenigr,Festovin,Galisaxa,Juncsqua,Juncsqua,Callvulg,Festovin,DEAD
143,90,Molicaer,Nardstri,Descflex,Anthodor,Descflex,Molicaer,Juncsqua,Polycomm,Molicaer,Anthodor
143,100,Molicaer,Nardstri,Carenigr,Anthodor,Galisaxa,Galisaxa,Festovin,Festovin,Festovin,Descflex
,,,,,,,,,,,
144,10,Descflex,BARE,Descflex,Polycomm,Vaccmyrt,Anthodor,Poteerec,Anthodor,DEAD,Galisaxa
144,20,Vaccmyrt,Polycomm,Galisaxa,Callvulg,Polycomm,Poteerec,Poteerec,Polycomm,Polycomm,Polycomm
144,30,Polycomm,Galisaxa,Polycomm,DEAD,Galisaxa,Polycomm,Polycomm,Polycomm,Anthodor,Poteerec
144,40,Galisaxa,Polycomm,Polycomm,Polycomm,Polycomm,Polycomm,Polycomm,Galisaxa,Poteerec,Poteerec
144,50,Poteerec,DEAD,DEAD,Polycomm,Anthodor,Anthodor,Descflex,Anthodor,Anthodor,Anthodor
144,60,Nardstri,DEAD,DEAD,DEAD,Nardstri,DEAD,Polycomm,Nardstri,Anthodor,DEAD
144,70,DEAD,DEAD,DEAD,Polycomm,Nardstri,Galisaxa,Galisaxa,Polycomm,Agrocapi,Descflex
144,80,Polycomm,Nardstri,Nardstri,Polycomm,Nardstri,Polycomm,Polycomm,Galisaxa,Agrocapi,Agrocapi
144,90,Nardstri,Galisaxa,Nardstri,Polycomm,Polycomm,Polycomm,Polycomm,Polycomm,Agrocapi,Agrocapi
144,100,Galisaxa,Galisaxa,Polycomm,Polycomm,Anthodor,Anthodor,Polycomm,Agrocapi,Agrocapi,Descflex
,,,,,,,,,,,
145,10,Descflex,Descflex,Galisaxa,Festovin,Galisaxa,Galisaxa,Galisaxa,Poteerec,Festovin,Molicaer
145,20,Agrocapi,Galisaxa,DEAD,,,,,,Molicaer,DEAD
145,30,Agrocapi,Festovin,Nardstri,,Galisaxa,,,DEAD,Descflex,Nardstri
145,40,Nardstri,Festovin,Galisaxa,Galisaxa,Galisaxa,,,,Galisaxa,Molicaer
145,50,Anthodor,Molicaer,Galisaxa,Nardstri,DEAD,Galisaxa,DEAD,DEAD,Festovin,Poteerec
145,60,,Galisaxa,Galisaxa,Poteerec,Nardstri,Galisaxa,Molicaer,Festovin,Galisaxa,Poteerec
145,70,Molicaer,Festovin,Poteerec,Poteerec,Poteerec,Molicaer,Galisaxa,Galisaxa,Galisaxa,Poteerec
145,80,Junceffu,Anthodor,Poteerec,Galisaxa,Galisaxa,DEAD,Molicaer,Galisaxa,Galisaxa,Galisaxa
145,90,Galisaxa,Junceffu,Molicaer,Galisaxa,Galisaxa,DEAD,Carenigr,Molicaer,Anthodor,Galisaxa
145,100,Festovin,Poteerec,DEAD,Nardstri,Festovin,Galisaxa,Anthodor,Descflex,Galisaxa,Galisaxa
,,,,,,,,,,,
146,10,Descflex,Nardstri,Galisaxa,Carenigr,Junceffu,Galisaxa,Carenigr,Descflex,Junceffu,Junceffu
146,20,Molicaer,Descflex,Molicaer,Junceffu,Galisaxa,Galisaxa,Polycomm,Luzupilo,Galisaxa,Descflex
146,30,Galisaxa,Descflex,DEAD,Descflex,Junceffu,Junceffu,,Molicaer,Molicaer,Descflex
146,40,Nardstri,Descflex,Molicaer,Galisaxa,Galisaxa,Descflex,Descflex,Descflex,Molicaer,Galisaxa
146,50,Descflex,Galisaxa,Molicaer,Poteerec,Poteerec,Molicaer,Nardstri,Molicaer,Molicaer,Galisaxa
146,60,Junceffu,Galisaxa,Molicaer,Descflex,Descflex,Galisaxa,Galisaxa,Junceffu,Galisaxa,Galisaxa
146,70,Junceffu,Junceffu,Descflex,Descflex,Descflex,Descflex,Descflex,Descflex,Descflex,Junceffu
146,80,Nardstri,Junceffu,Descflex,Junceffu,Descflex,Descflex,Descflex,Descflex,Junceffu,Junceffu
146,90,Nardstri,Molicaer,Galisaxa,Descflex,Descflex,Galisaxa,Descflex,Descflex,Junceffu,Galisaxa
146,100,Molicaer,Nardstri,Galisaxa,Galisaxa,Galisaxa,Descflex,Galisaxa,,Junceffu,Festovin
,,,,,,,,,,,
147,10,Galisaxa,Galisaxa,Galisaxa,Nardstri,Galisaxa,Junceffu,Galisaxa,Galisaxa,Galisaxa,Anthodor
147,20,Anthodor,Anthodor,Junceffu,Anthodor,Junceffu,Galisaxa,Galisaxa,Galisaxa,Agrocapi,Galisaxa
147,30,Agrocapi,Junceffu,Anthodor,Galisaxa,Galisaxa,Galisaxa,Galisaxa,Galisaxa,Galisaxa,Galisaxa
147,40,Galisaxa,Nardstri,Galisaxa,Galisaxa,Galisaxa,Galisaxa,Galisaxa,Galisaxa,Galisaxa,Anthodor
147,50,Galisaxa,Polycomm,Nardstri,Agrocapi,Agrocapi,Galisaxa,Galisaxa,Galisaxa,Junceffu,Junceffu
147,60,Junceffu,Nardstri,Galisaxa,Galisaxa,Galisaxa,Galisaxa,Galisaxa,Polycomm,Junceffu,Galisaxa
147,70,Junceffu,Agrocapi,Agrocapi,Galisaxa,Galisaxa,Junceffu,Galisaxa,Galisaxa,Galisaxa,Galisaxa
147,80,Junceffu,Junceffu,Galisaxa,Junceffu,Galisaxa,Junceffu,Junceffu,Junceffu,Junceffu,Descflex
147,90,Junceffu,Anthodor,Junceffu,Junceffu,Junceffu,Junceffu,Junceffu,Galisaxa,Galisaxa,Junceffu
147,100,Galisaxa,Galisaxa,Galisaxa,Galisaxa,Junceffu,Junceffu,Junceffu,Junceffu,Junceffu,Polycomm
,,,,,,,,,,,
148,10,Carenigr,Carenigr,Polycomm,DEAD,DEAD,Carenigr,Carenigr,Callvulg,Festovin,Carenigr
148,20,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Callvulg,Carenigr,Callvulg
148,30,,Polycomm,Carenigr,Carenigr,Callvulg,Carenigr,Polycomm,Carenigr,Carenigr,Carenigr
148,40,Polycomm,Carenigr,Carenigr,Polycomm,Carenigr,Carenigr,Callvulg,Polycomm,Polycomm,Descflex
148,50,Carenigr,,Callvulg,Callvulg,Carenigr,Polycomm,DEAD,Polycomm,Polycomm,
148,60,Callvulg,Polycomm,Callvulg,Carenigr,Carenigr,Carenigr,Polycomm,Polycomm,,Polycomm
148,70,Descflex,Polycomm,Erioangu,Callvulg,Polycomm,Carenigr,Descflex,Polycomm,Polycomm,Carenigr
148,80,Carenigr,Carenigr,Carenigr,Polycomm,Empenigr,Carenigr,Carenigr,Carepani,Callvulg,DEAD
148,90,Descflex,Carenigr,Callvulg,Polycomm,Polycomm,Empenigr,Descflex,DEAD,Carenigr,Carenigr
148,100,Descflex,Carenigr,Callvulg,Descflex,Descflex,Callvulg,Descflex,Descflex,Callvulg,Polycomm
,,,,,,,,,,,
149,10,Galisaxa,Galisaxa,Galisaxa,Galisaxa,Anthodor,Anthodor,Galisaxa,Carenigr,Galisaxa,Anthodor
149,20,Carenigr,Carenigr,Carenigr,Anthodor,Anthodor,Carenigr,Carenigr,Pleuschr,Descflex,Anthodor
149,30,Nardstri,Galisaxa,Nardstri,Descflex,,Anthodor,Descflex,Descflex,Galisaxa,Anthodor
149,40,DEAD,Descflex,Anthodor,Nardstri,Carenigr,Nardstri,Galisaxa,Nardstri,Anthodor,Anthodor
149,50,Galisaxa,Galisaxa,Descflex,Descflex,Descflex,Galisaxa,Nardstri,Anthodor,Anthodor,Carenigr
149,60,Galisaxa,Galisaxa,,,Nardstri,Galisaxa,Galisaxa,Galisaxa,Carenigr,Galisaxa
149,70,DEAD,Galisaxa,Descflex,Descflex,Galisaxa,Galisaxa,Galisaxa,Galisaxa,Nardstri,Anthodor
149,80,Galisaxa,Galisaxa,Nardstri,Nardstri,Galisaxa,Anthodor,Descflex,Anthodor,Anthodor,Galisaxa
149,90,Descflex,Descflex,Galisaxa,Galisaxa,Descflex,Anthodor,Agrocapi,Anthodor,Nardstri,Galisaxa
149,100,Nardstri,Anthodor,Carenigr,Carenigr,Rhytsqua,Nardstri,Anthodor,Anthodor,Festovin,Nardstri
,,,,,,,,,,,
150,10,Nardstri,Nardstri,Nardstri,Nardstri,Tricocesp,Descflex,Tricocesp,Descflex,Nardstri,Molicaer
150,20,Molicaer,Nardstri,Descflex,Tricocesp,Descflex,Nardstri,Descflex,DEAD,Callvulg,Molicaer
150,30,Molicaer,Molicaer,Nardstri,Nardstri,Callvulg,Nardstri,Callvulg,Callvulg,Callvulg,Callvulg
150,40,Descflex,Tricocesp,Molicaer,Molicaer,Molicaer,Callvulg,Callvulg,Descflex,Nardstri,Nardstri
150,50,Galisaxa,Molicaer,Callvulg,Nardstri,Molicaer,Nardstri,Callvulg,Molicaer,Callvulg,Callvulg
150,60,Callvulg,Callvulg,Callvulg,Callvulg,Erictetr,Erictetr,DEAD,Callvulg,DEAD,Anthodor
150,70,Callvulg,Callvulg,Callvulg,Nardstri,Nardstri,Erictetr,Descflex,Nardstri,Callvulg,Anthodor
150,80,Callvulg,Callvulg,Callvulg,Nardstri,Nardstri,Nardstri,Polycomm,Nardstri,Anthodor,Polycomm
150,90,Callvulg,Nardstri,Nardstri,Callvulg,Erictetr,Nardstri,Callvulg,Callvulg,Molicaer,Molicaer
150,100,Nardstri,Callvulg,Nardstri,Callvulg,Molicaer,Nardstri,Callvulg,Callvulg,Anthodor,Anthodor
,,,,,,,,,,,
151,10,Galisaxa,Galisaxa,Galisaxa,Molicaer,Molicaer,Nardstri,Nardstri,Nardstri,Galisaxa,Molicaer
151,20,Galisaxa,Nardstri,Nardstri,Nardstri,Molicaer,Molicaer,Galisaxa,Galisaxa,Molicaer,Anthodor
151,30,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer,Molicaer
151,40,Galisaxa,Nardstri,Tricocesp,Galisaxa,Poteerec,Poteerec,Galisaxa,Molicaer,Molicaer,Galisaxa
151,50,Galisaxa,Galisaxa,Galisaxa,Galisaxa,Nardstri,Nardstri,Anthodor,Galisaxa,Galisaxa,Pleuschr
151,60,Galisaxa,Galisaxa,Galisaxa,Galisaxa,Anthodor,Galisaxa,Anthodor,Nardstri,Pleuschr,Pleuschr
151,70,Nardstri,Carenigr,Carenigr,Galisaxa,Anthodor,Galisaxa,Galisaxa,Nardstri,Nardstri,Galisaxa
151,80,Galisaxa,Anthodor,Anthodor,Galisaxa,Galisaxa,Galisaxa,Galisaxa,Galisaxa,Galisaxa,Carenigr
151,90,Galisaxa,Anthodor,Anthodor,Nardstri,Galisaxa,Carenigr,Galisaxa,Nardstri,Galisaxa,Anthodor
151,100,Nardstri,Festovin,Galisaxa,Galisaxa,Galisaxa,Galisaxa,Galisaxa,Anthodor,Galisaxa,Galisaxa
,,,,,,,,,,,
152,10,Descflex,Descflex,Descflex,Descflex,Descflex,Descflex,Polycomm,Polycomm,Descflex,Polycomm
152,20,Descflex,Descflex,Descflex,Descflex,Descflex,Descflex,Descflex,Descflex,,Descflex
152,30,Descflex,Descflex,Descflex,Descflex,,Descflex,Descflex,Descflex,Descflex,Descflex
152,40,Descflex,Descflex,Descflex,,,Descflex,Polycomm,Descflex,DEAD,Descflex
152,50,Descflex,Descflex,Descflex,Polycomm,,,,Descflex,Molicaer,Descflex
152,60,Descflex,Polycomm,Descflex,Polycomm,Descflex,,,Descflex,Descflex,Descflex
152,70,DEAD,Polycomm,Polycomm,DEAD,,,,Descflex,Descflex,Descflex
152,80,Descflex,Polycomm,Polycomm,Polycomm,Polycomm,,DEAD,Descflex,,
152,90,Molicaer,Descflex,Polycomm,Vaccmyrt,,Descflex,,,,
152,100,Molicaer,Molicaer,Polycomm,Polycomm,,Descflex,Descflex,Descflex,,
,,,,,,,,,,,
